"id","journal_id.id","partner_id/id","period_id.id","date","name","state"
"FAA24399",105,"C22970",5,2011/05/27,"FAA24399","posted"
"FAA24508",105,"C22564",5,2011/05/28,"FAA24508","posted"
"FAA24512",105,"C22647",5,2011/05/28,"FAA24512","posted"
"FAA24554",105,"C82037",5,2011/05/28,"FAA24554","posted"
"FAA24500",105,"C24092",5,2011/05/27,"FAA24500","posted"
"FAA24473",105,"C22970",5,2011/05/27,"FAA24473","posted"
"FAA24475",105,"C22907",5,2011/05/27,"FAA24475","posted"
"FAA24488",105,"C22257",5,2011/05/27,"FAA24488","posted"
"FAA24476",105,"C22907",5,2011/05/27,"FAA24476","posted"
"FRA01869",105,"C22903",5,2011/05/27,"FRA01869","posted"
"FAA24477",105,"C22907",5,2011/05/27,"FAA24477","posted"
"FAA24501",105,"C22224",5,2011/05/27,"FAA24501","posted"
"FAT12302",105,"C53901",5,2011/05/27,"FAT12302","posted"
"FAA24478",105,"C44041",5,2011/05/27,"FAA24478","posted"
"FAA24485",105,"C22903",5,2011/05/27,"FAA24485","posted"
"FAA24479",105,"C22970",5,2011/05/27,"FAA24479","posted"
"FAA24513",105,"C22647",5,2011/05/28,"FAA24513","posted"
"FAA24502",105,"C22994",5,2011/05/27,"FAA24502","posted"
"FRA01872",105,"C53030",5,2011/05/27,"FRA01872","posted"
"FRA01873",105,"C24020",5,2011/05/27,"FRA01873","posted"
"FRA01874",105,"C24020",5,2011/05/27,"FRA01874","posted"
"FAA24769",105,"C22374",5,2011/05/31,"FAA24769","posted"
"FAA24421",105,"C86031",5,2011/05/27,"FAA24421","posted"
"FAA24517",105,"C75014",5,2011/05/28,"FAA24517","posted"
"FAT12291",105,"C53196",5,2011/05/27,"FAT12291","posted"
"FAA24413",105,"C22019",5,2011/05/27,"FAA24413","posted"
"FAT12294",105,"C53015",5,2011/05/27,"FAT12294","posted"
"FAT12292",105,"C53297",5,2011/05/27,"FAT12292","posted"
"FAT12293",105,"C53033",5,2011/05/27,"FAT12293","posted"
"FAA24406",105,"C22045",5,2011/05/27,"FAA24406","posted"
"FAA24405",105,"C22118",5,2011/05/27,"FAA24405","posted"
"FAA24414",105,"C22019",5,2011/05/27,"FAA24414","posted"
"FAA24407",105,"C22583",5,2011/05/27,"FAA24407","posted"
"FAA24410",105,"C22970",5,2011/05/27,"FAA24410","posted"
"FAA24411",105,"C22970",5,2011/05/27,"FAA24411","posted"
"FAA24417",105,"C22008",5,2011/05/27,"FAA24417","posted"
"FAA24409",105,"C22908",5,2011/05/27,"FAA24409","posted"
"FAA24416",105,"C22970",5,2011/05/27,"FAA24416","posted"
"FAT12295",105,"C53901",5,2011/05/27,"FAT12295","posted"
"FAA24415",105,"C22908",5,2011/05/27,"FAA24415","posted"
"FAA24420",105,"C22901",5,2011/05/27,"FAA24420","posted"
"FAA24418",105,"C22275",5,2011/05/27,"FAA24418","posted"
"FAA24419",105,"C22903",5,2011/05/27,"FAA24419","posted"
"FAA24442",105,"C22907",5,2011/05/27,"FAA24442","posted"
"FAA24435",105,"C22970",5,2011/05/27,"FAA24435","posted"
"FAT12296",105,"C53150",5,2011/05/27,"FAT12296","posted"
"FAA24451",105,"C22693",5,2011/05/27,"FAA24451","posted"
"FRA01875",105,"C22135",5,2011/05/28,"FRA01875","posted"
"FRA01876",105,"C22071",5,2011/05/28,"FRA01876","posted"
"FAA25294",105,"C94017",6,2011/06/08,"FAA25294","posted"
"FAA24504",105,"C22907",5,2011/05/28,"FAA24504","posted"
"FAA24505",105,"C22907",5,2011/05/28,"FAA24505","posted"
"FAA24510",105,"C22907",5,2011/05/28,"FAA24510","posted"
"FAA24509",105,"C22908",5,2011/05/28,"FAA24509","posted"
"FAA24507",105,"C22901",5,2011/05/28,"FAA24507","posted"
"FAT12304",105,"C53095",5,2011/05/28,"FAT12304","posted"
"FAA24516",105,"C82052",5,2011/05/28,"FAA24516","posted"
"FAT12305",105,"C53095",5,2011/05/28,"FAT12305","posted"
"FAA24519",105,"C22151",5,2011/05/28,"FAA24519","posted"
"FAA24511",105,"C75014",5,2011/05/28,"FAA24511","posted"
"FAA25713",105,"C22907",6,2011/06/15,"FAA25713","posted"
"FAT12307",105,"C53296",5,2011/05/28,"FAT12307","posted"
"FAA26603",105,"C22907",6,2011/06/24,"FAA26603","posted"
"FAA24521",105,"C22907",5,2011/05/28,"FAA24521","posted"
"FAA24520",105,"C22151",5,2011/05/28,"FAA24520","posted"
"FAA24524",105,"C24904",5,2011/05/28,"FAA24524","posted"
"FAT12308",105,"C53915",5,2011/05/28,"FAT12308","posted"
"FAA24523",105,"C22476",5,2011/05/28,"FAA24523","posted"
"FAA24483",105,"C22703",5,2011/05/27,"FAA24483","posted"
"FAA24482",105,"C22901",5,2011/05/27,"FAA24482","posted"
"FRA01870",105,"C22903",5,2011/05/27,"FRA01870","posted"
"FAA24484",105,"C22908",5,2011/05/27,"FAA24484","posted"
"FRA01871",105,"C22903",5,2011/05/27,"FRA01871","posted"
"FAA24487",105,"C22970",5,2011/05/27,"FAA24487","posted"
"FAA24489",105,"C22008",5,2011/05/27,"FAA24489","posted"
"FAA24493",105,"C22908",5,2011/05/27,"FAA24493","posted"
"FAA24492",105,"C22903",5,2011/05/27,"FAA24492","posted"
"FAA24491",105,"C22008",5,2011/05/27,"FAA24491","posted"
"FAA24490",105,"C22903",5,2011/05/27,"FAA24490","posted"
"FAA24495",105,"C24113",5,2011/05/27,"FAA24495","posted"
"FAT12303",105,"C53128",5,2011/05/27,"FAT12303","posted"
"FAA24498",105,"C22657",5,2011/05/27,"FAA24498","posted"
"FAA24494",105,"C22908",5,2011/05/27,"FAA24494","posted"
"FAA24496",105,"C22970",5,2011/05/27,"FAA24496","posted"
"FAA24497",105,"C22970",5,2011/05/27,"FAA24497","posted"
"FAA25015",105,"C22564",6,2011/06/06,"FAA25015","posted"
"FAA24499",105,"C22903",5,2011/05/27,"FAA24499","posted"
"FAA24640",105,"C22257",5,2011/05/30,"FAA24640","posted"
"FAA24582",105,"C22959",5,2011/05/30,"FAA24582","posted"
"FAA24592",105,"C24904",5,2011/05/30,"FAA24592","posted"
"FAT12337",105,"C53901",5,2011/05/30,"FAT12337","posted"
"FAA24584",105,"C22001",5,2011/05/30,"FAA24584","posted"
"FAA24588",105,"C22135",5,2011/05/30,"FAA24588","posted"
"FAT12310",105,"C53031",5,2011/05/28,"FAT12310","posted"
"FAT12311",105,"C53901",5,2011/05/28,"FAT12311","posted"
"FAT12365",105,"C53299",5,2011/05/30,"FAT12365","posted"
"FAA24528",105,"C22903",5,2011/05/28,"FAA24528","posted"
"FAT12528",105,"C53299",6,2011/06/08,"FAT12528","posted"
"FAT12830",105,"C53299",6,2011/06/20,"FAT12830","posted"
"FAA24545",105,"C22901",5,2011/05/28,"FAA24545","posted"
"FAA24526",105,"C22907",5,2011/05/28,"FAA24526","posted"
"FAA24529",105,"C22901",5,2011/05/28,"FAA24529","posted"
"FAA24530",105,"C22901",5,2011/05/28,"FAA24530","posted"
"FAT12313",105,"C53314",5,2011/05/28,"FAT12313","posted"
"FAA24536",105,"C22903",5,2011/05/28,"FAA24536","posted"
"FAA24532",105,"C75014",5,2011/05/28,"FAA24532","posted"
"FAA24533",105,"C24902",5,2011/05/28,"FAA24533","posted"
"FAA24531",105,"C22903",5,2011/05/28,"FAA24531","posted"
"FAT12314",105,"C53299",5,2011/05/28,"FAT12314","posted"
"FAA24534",105,"C22907",5,2011/05/28,"FAA24534","posted"
"FAT12316",105,"C53901",5,2011/05/28,"FAT12316","posted"
"FAA24535",105,"C22907",5,2011/05/28,"FAA24535","posted"
"FAA24636",105,"C86008",5,2011/05/30,"FAA24636","posted"
"FAA24538",105,"C24077",5,2011/05/28,"FAA24538","posted"
"FAA24540",105,"C22626",5,2011/05/28,"FAA24540","posted"
"FAA24542",105,"C22970",5,2011/05/28,"FAA24542","posted"
"FAT12357",105,"C53003",5,2011/05/30,"FAT12357","posted"
"FAA24423",105,"C24085",5,2011/05/27,"FAA24423","posted"
"FAA24422",105,"C22970",5,2011/05/27,"FAA24422","posted"
"FAT12298",105,"C53901",5,2011/05/27,"FAT12298","posted"
"FAA24424",105,"C22974",5,2011/05/27,"FAA24424","posted"
"FRA01863",105,"C53547",5,2011/05/27,"FRA01863","posted"
"FAA24425",105,"C22901",5,2011/05/27,"FAA24425","posted"
"FRA01864",105,"C53901",5,2011/05/27,"FRA01864","posted"
"FAA24430",105,"C22903",5,2011/05/27,"FAA24430","posted"
"FAA24426",105,"C22970",5,2011/05/27,"FAA24426","posted"
"FAT12414",105,"C53299",6,2011/06/01,"FAT12414","posted"
"FAA24428",105,"C22901",5,2011/05/27,"FAA24428","posted"
"FAT12299",105,"C53031",5,2011/05/27,"FAT12299","posted"
"FAA24427",105,"C22899",5,2011/05/27,"FAA24427","posted"
"FAA24472",105,"C22970",5,2011/05/27,"FAA24472","posted"
"FAA24429",105,"C22135",5,2011/05/27,"FAA24429","posted"
"FAA24432",105,"C24020",5,2011/05/27,"FAA24432","posted"
"FAA24431",105,"C22211",5,2011/05/27,"FAA24431","posted"
"FAA24433",105,"C24026",5,2011/05/27,"FAA24433","posted"
"FAA24434",105,"C22903",5,2011/05/27,"FAA24434","posted"
"FAA24436",105,"C22901",5,2011/05/27,"FAA24436","posted"
"FAA24437",105,"C22986",5,2011/05/27,"FAA24437","posted"
"FAA24438",105,"C22986",5,2011/05/27,"FAA24438","posted"
"FAA24468",105,"C22970",5,2011/05/27,"FAA24468","posted"
"FAA24439",105,"C22986",5,2011/05/27,"FAA24439","posted"
"FAT12354",105,"C53562",5,2011/05/30,"FAT12354","posted"
"FAA24541",105,"C22970",5,2011/05/28,"FAA24541","posted"
"FAA24539",105,"C22909",5,2011/05/28,"FAA24539","posted"
"FAT12318",105,"C53901",5,2011/05/28,"FAT12318","posted"
"FAA24556",105,"C24903",5,2011/05/28,"FAA24556","posted"
"FAT12320",105,"C53901",5,2011/05/28,"FAT12320","posted"
"FAT12317",105,"C53901",5,2011/05/28,"FAT12317","posted"
"FAA24543",105,"C22986",5,2011/05/28,"FAA24543","posted"
"FAA24544",105,"C22901",5,2011/05/28,"FAA24544","posted"
"FAA24626",105,"C22907",5,2011/05/30,"FAA24626","posted"
"FRA01881",105,"C22901",5,2011/05/30,"FRA01881","posted"
"FAA24627",105,"C22903",5,2011/05/30,"FAA24627","posted"
"FAT12355",105,"C53901",5,2011/05/30,"FAT12355","posted"
"FAA24629",105,"C22902",5,2011/05/30,"FAA24629","posted"
"FAA24631",105,"C22903",5,2011/05/30,"FAA24631","posted"
"FAT12356",105,"C53901",5,2011/05/30,"FAT12356","posted"
"FAA24633",105,"C22908",5,2011/05/30,"FAA24633","posted"
"FAA24630",105,"C22970",5,2011/05/30,"FAA24630","posted"
"FAT12439",105,"C53901",6,2011/06/04,"FAT12439","posted"
"FAA24632",105,"C22901",5,2011/05/30,"FAA24632","posted"
"FAA24706",105,"C22907",5,2011/05/31,"FAA24706","posted"
"FAT12541",105,"C53901",6,2011/06/08,"FAT12541","posted"
"FAA24634",105,"C22907",5,2011/05/30,"FAA24634","posted"
"FAT12358",105,"C53024",5,2011/05/30,"FAT12358","posted"
"FAA24635",105,"C22388",5,2011/05/30,"FAA24635","posted"
"FAA24637",105,"C22901",5,2011/05/30,"FAA24637","posted"
"FAT12359",105,"C53901",5,2011/05/30,"FAT12359","posted"
"FAA24638",105,"C22583",5,2011/05/30,"FAA24638","posted"
"FAT12361",105,"C53030",5,2011/05/30,"FAT12361","posted"
"FAA24641",105,"C22902",5,2011/05/30,"FAA24641","posted"
"FAA24646",105,"C22994",5,2011/05/30,"FAA24646","posted"
"FAA24642",105,"C24004",5,2011/05/30,"FAA24642","posted"
"FAA24647",105,"C22994",5,2011/05/30,"FAA24647","posted"
"FAA24643",105,"C22942",5,2011/05/30,"FAA24643","posted"
"FAT12362",105,"C53054",5,2011/05/30,"FAT12362","posted"
"FAA24644",105,"C22903",5,2011/05/30,"FAA24644","posted"
"FAA24546",105,"C22970",5,2011/05/28,"FAA24546","posted"
"FAA24548",105,"C22970",5,2011/05/28,"FAA24548","posted"
"FAT12319",105,"C53901",5,2011/05/28,"FAT12319","posted"
"FAA24547",105,"C22901",5,2011/05/28,"FAA24547","posted"
"AAA00324",105,"C24081",5,2011/05/28,"AAA00324","posted"
"FAA24549",105,"C75014",5,2011/05/28,"FAA24549","posted"
"FAT12723",105,"C53299",6,2011/06/15,"FAT12723","posted"
"FAA24551",105,"C22359",5,2011/05/28,"FAA24551","posted"
"FAT12465",105,"C53901",6,2011/06/06,"FAT12465","posted"
"FAA24550",105,"C22903",5,2011/05/28,"FAA24550","posted"
"FAT12771",105,"C53304",6,2011/06/17,"FAT12771","posted"
"FAT12772",105,"C53304",6,2011/06/17,"FAT12772","posted"
"FAA24553",105,"C62049",5,2011/05/28,"FAA24553","posted"
"FAA24552",105,"C22901",5,2011/05/28,"FAA24552","posted"
"FAT12322",105,"C53299",5,2011/05/28,"FAT12322","posted"
"FAT12323",105,"C53299",5,2011/05/28,"FAT12323","posted"
"FAT12324",105,"C53299",5,2011/05/28,"FAT12324","posted"
"FAT12325",105,"C53299",5,2011/05/28,"FAT12325","posted"
"FAA24557",105,"C24903",5,2011/05/28,"FAA24557","posted"
"FAT12366",105,"C53299",5,2011/05/30,"FAT12366","posted"
"FAT12527",105,"C53299",6,2011/06/08,"FAT12527","posted"
"FAA24555",105,"C22237",5,2011/05/28,"FAA24555","posted"
"FAT13011",105,"C53299",6,2011/06/25,"FAT13011","posted"
"FAA24558",105,"C22970",5,2011/05/28,"FAA24558","posted"
"FAT13143",105,"C53299",6,2011/06/30,"FAT13143","posted"
"FAT13144",105,"C53299",6,2011/06/30,"FAT13144","posted"
"FAA24585",105,"C22001",5,2011/05/30,"FAA24585","posted"
"FAT12606",105,"C53095",6,2011/06/10,"FAT12606","posted"
"FAA24583",105,"C22903",5,2011/05/30,"FAA24583","posted"
"FAA24586",105,"C22901",5,2011/05/30,"FAA24586","posted"
"FAA24587",105,"C24077",5,2011/05/30,"FAA24587","posted"
"FAA24593",105,"C22247",5,2011/05/30,"FAA24593","posted"
"FAA24600",105,"C22942",5,2011/05/30,"FAA24600","posted"
"FAT12339",105,"C53028",5,2011/05/30,"FAT12339","posted"
"FAA24590",105,"C22045",5,2011/05/30,"FAA24590","posted"
"FAA24595",105,"C22118",5,2011/05/30,"FAA24595","posted"
"FAA24594",105,"C22908",5,2011/05/30,"FAA24594","posted"
"FAA24601",105,"C22942",5,2011/05/30,"FAA24601","posted"
"FAA24597",105,"C22912",5,2011/05/30,"FAA24597","posted"
"FAT12341",105,"C53301",5,2011/05/30,"FAT12341","posted"
"FAA24598",105,"C22477",5,2011/05/30,"FAA24598","posted"
"FAT12505",105,"C53901",6,2011/06/07,"FAT12505","posted"
"FAA24599",105,"C22359",5,2011/05/30,"FAA24599","posted"
"FAA24616",105,"C24093",5,2011/05/30,"FAA24616","posted"
"FRA01878",105,"C24082",5,2011/05/30,"FRA01878","posted"
"FAA24603",105,"C22901",5,2011/05/30,"FAA24603","posted"
"FAA24607",105,"C22903",5,2011/05/30,"FAA24607","posted"
"FAA25013",105,"C67005",6,2011/06/06,"FAA25013","posted"
"FRA01879",105,"C24082",5,2011/05/30,"FRA01879","posted"
"FAA24608",105,"C22902",5,2011/05/30,"FAA24608","posted"
"FAA24605",105,"C22970",5,2011/05/30,"FAA24605","posted"
"FAA24604",105,"C22970",5,2011/05/30,"FAA24604","posted"
"FAA24606",105,"C22604",5,2011/05/30,"FAA24606","posted"
"FAA24673",105,"C22907",5,2011/05/31,"FAA24673","posted"
"FAA24932",105,"C67005",6,2011/06/03,"FAA24932","posted"
"FAA24610",105,"C22005",5,2011/05/30,"FAA24610","posted"
"FAT12343",105,"C53301",5,2011/05/30,"FAT12343","posted"
"FAT12344",105,"C53097",5,2011/05/30,"FAT12344","posted"
"FAA24609",105,"C22901",5,2011/05/30,"FAA24609","posted"
"FAA24639",105,"C67005",5,2011/05/30,"FAA24639","posted"
"FAT12346",105,"C53139",5,2011/05/30,"FAT12346","posted"
"FAA24612",105,"C22564",5,2011/05/30,"FAA24612","posted"
"FAA24613",105,"C22901",5,2011/05/30,"FAA24613","posted"
"FAA24611",105,"C24092",5,2011/05/30,"FAA24611","posted"
"FAT12347",105,"C53033",5,2011/05/30,"FAT12347","posted"
"FAA24614",105,"C22710",5,2011/05/30,"FAA24614","posted"
"FAA24615",105,"C22903",5,2011/05/30,"FAA24615","posted"
"FAA24619",105,"C24103",5,2011/05/30,"FAA24619","posted"
"FAA24618",105,"C22004",5,2011/05/30,"FAA24618","posted"
"FAA24617",105,"C22970",5,2011/05/30,"FAA24617","posted"
"FRT00491",105,"C53901",5,2011/05/30,"FRT00491","posted"
"FAA24628",105,"C22903",5,2011/05/30,"FAA24628","posted"
"FRT00492",105,"C53024",5,2011/05/30,"FRT00492","posted"
"FAA24620",105,"C72010",5,2011/05/30,"FAA24620","posted"
"FRT00493",105,"C53225",5,2011/05/30,"FRT00493","posted"
"FRT00494",105,"C53225",5,2011/05/30,"FRT00494","posted"
"FAA24624",105,"C22008",5,2011/05/30,"FAA24624","posted"
"FRT00495",105,"C53024",5,2011/05/30,"FRT00495","posted"
"FAT12348",105,"C53024",5,2011/05/30,"FAT12348","posted"
"FAA24657",105,"C22697",5,2011/05/30,"FAA24657","posted"
"FRA01880",105,"C22903",5,2011/05/30,"FRA01880","posted"
"FAT12350",105,"C53033",5,2011/05/30,"FAT12350","posted"
"FAA24622",105,"C22903",5,2011/05/30,"FAA24622","posted"
"FAA24621",105,"C22953",5,2011/05/30,"FAA24621","posted"
"FAA24623",105,"C22908",5,2011/05/30,"FAA24623","posted"
"FAT12352",105,"C53566",5,2011/05/30,"FAT12352","posted"
"FAA24659",105,"C62051",5,2011/05/30,"FAA24659","posted"
"FAA24625",105,"C22907",5,2011/05/30,"FAA24625","posted"
"FAT12353",105,"C53024",5,2011/05/30,"FAT12353","posted"
"FAT12368",105,"C53024",5,2011/05/31,"FAT12368","posted"
"FAA24668",105,"C22071",5,2011/05/31,"FAA24668","posted"
"FAA24667",105,"C22706",5,2011/05/31,"FAA24667","posted"
"FAA24672",105,"C22912",5,2011/05/31,"FAA24672","posted"
"FAA24671",105,"C22912",5,2011/05/31,"FAA24671","posted"
"FAA24670",105,"C22071",5,2011/05/31,"FAA24670","posted"
"FAA24680",105,"C24020",5,2011/05/31,"FAA24680","posted"
"FAA24669",105,"C22908",5,2011/05/31,"FAA24669","posted"
"FAT12370",105,"C53024",5,2011/05/31,"FAT12370","posted"
"FAA24674",105,"C22891",5,2011/05/31,"FAA24674","posted"
"FAA24696",105,"C22896",5,2011/05/31,"FAA24696","posted"
"FAA24707",105,"C22896",5,2011/05/31,"FAA24707","posted"
"FAA24676",105,"C82052",5,2011/05/31,"FAA24676","posted"
"FAA24675",105,"C22907",5,2011/05/31,"FAA24675","posted"
"FAA24687",105,"C44008",5,2011/05/31,"FAA24687","posted"
"FAA24678",105,"C22970",5,2011/05/31,"FAA24678","posted"
"AAA00325",105,"C22172",5,2011/05/31,"AAA00325","posted"
"FAA24681",105,"C22912",5,2011/05/31,"FAA24681","posted"
"FAA24679",105,"C22907",5,2011/05/31,"FAA24679","posted"
"FAA24683",105,"C22907",5,2011/05/31,"FAA24683","posted"
"FAA24682",105,"C22956",5,2011/05/31,"FAA24682","posted"
"FAA24690",105,"C22970",5,2011/05/31,"FAA24690","posted"
"FAA24684",105,"C22708",5,2011/05/31,"FAA24684","posted"
"FAA24685",105,"C22224",5,2011/05/31,"FAA24685","posted"
"FAA24689",105,"C24821",5,2011/05/31,"FAA24689","posted"
"FAA24688",105,"C22008",5,2011/05/31,"FAA24688","posted"
"FAA24686",105,"C24068",5,2011/05/31,"FAA24686","posted"
"FAA25075",105,"C22235",6,2011/06/06,"FAA25075","posted"
"FAA24691",105,"C22970",5,2011/05/31,"FAA24691","posted"
"FAA24692",105,"C22797",5,2011/05/31,"FAA24692","posted"
"FAT12719",105,"C53901",6,2011/06/15,"FAT12719","posted"
"FAA24795",105,"C22878",6,2011/06/01,"FAA24795","posted"
"FAA24693",105,"C22907",5,2011/05/31,"FAA24693","posted"
"FAA24717",105,"C75007",5,2011/05/31,"FAA24717","posted"
"FAA24694",105,"C22909",5,2011/05/31,"FAA24694","posted"
"FAA24695",105,"C22370",5,2011/05/31,"FAA24695","posted"
"FAA24709",105,"C22903",5,2011/05/31,"FAA24709","posted"
"FAA24701",105,"C22907",5,2011/05/31,"FAA24701","posted"
"FAT12373",105,"C53097",5,2011/05/31,"FAT12373","posted"
"FAA24697",105,"C22019",5,2011/05/31,"FAA24697","posted"
"FAA24699",105,"C22901",5,2011/05/31,"FAA24699","posted"
"FAA24698",105,"C22901",5,2011/05/31,"FAA24698","posted"
"FAA24700",105,"C22901",5,2011/05/31,"FAA24700","posted"
"FAA24702",105,"C22008",5,2011/05/31,"FAA24702","posted"
"FAA24718",105,"C24821",5,2011/05/31,"FAA24718","posted"
"FAA24703",105,"C22901",5,2011/05/31,"FAA24703","posted"
"FAA24957",105,"C22907",6,2011/06/04,"FAA24957","posted"
"AAA00326",105,"C24020",5,2011/05/31,"AAA00326","posted"
"FAA24704",105,"C22901",5,2011/05/31,"FAA24704","posted"
"FAA24705",105,"C22903",5,2011/05/31,"FAA24705","posted"
"FAA24729",105,"C22440",5,2011/05/31,"FAA24729","posted"
"FAA24711",105,"C22359",5,2011/05/31,"FAA24711","posted"
"FAA24710",105,"C22903",5,2011/05/31,"FAA24710","posted"
"FAA24708",105,"C22903",5,2011/05/31,"FAA24708","posted"
"FAA24713",105,"C22912",5,2011/05/31,"FAA24713","posted"
"FAA24712",105,"C22903",5,2011/05/31,"FAA24712","posted"
"FAT13145",105,"C53299",6,2011/06/30,"FAT13145","posted"
"FAT13146",105,"C53299",6,2011/06/30,"FAT13146","posted"
"FAT13147",105,"C53299",6,2011/06/30,"FAT13147","posted"
"FAA24559",105,"C22970",5,2011/05/28,"FAA24559","posted"
"FRA01877",105,"C22970",5,2011/05/28,"FRA01877","posted"
"FAA24561",105,"C22907",5,2011/05/30,"FAA24561","posted"
"FAA24560",105,"C22907",5,2011/05/30,"FAA24560","posted"
"FAA24580",105,"C22907",5,2011/05/30,"FAA24580","posted"
"FAA24562",105,"C22907",5,2011/05/30,"FAA24562","posted"
"FAA24563",105,"C22552",5,2011/05/30,"FAA24563","posted"
"FAA24564",105,"C22901",5,2011/05/30,"FAA24564","posted"
"FAA24581",105,"C22151",5,2011/05/30,"FAA24581","posted"
"FAA24565",105,"C22001",5,2011/05/30,"FAA24565","posted"
"FAA24567",105,"C22970",5,2011/05/30,"FAA24567","posted"
"FAT12327",105,"C53901",5,2011/05/30,"FAT12327","posted"
"FAA24566",105,"C22908",5,2011/05/30,"FAA24566","posted"
"FAA25944",105,"C99001",6,2011/06/17,"FAA25944","posted"
"FAT12328",105,"C53033",5,2011/05/30,"FAT12328","posted"
"FAA24569",105,"C22903",5,2011/05/30,"FAA24569","posted"
"FAA24568",105,"C22909",5,2011/05/30,"FAA24568","posted"
"FAA24602",105,"C22901",5,2011/05/30,"FAA24602","posted"
"FAA24658",105,"C82015",5,2011/05/30,"FAA24658","posted"
"FAA24570",105,"C22959",5,2011/05/30,"FAA24570","posted"
"FAT12342",105,"C53095",5,2011/05/30,"FAT12342","posted"
"FAA24571",105,"C22903",5,2011/05/30,"FAA24571","posted"
"FAA24589",105,"C22363",5,2011/05/30,"FAA24589","posted"
"FAA24572",105,"C22797",5,2011/05/30,"FAA24572","posted"
"FAA24573",105,"C22903",5,2011/05/30,"FAA24573","posted"
"FAA24714",105,"C22008",5,2011/05/31,"FAA24714","posted"
"FAA24719",105,"C22389",5,2011/05/31,"FAA24719","posted"
"FAA24716",105,"C22912",5,2011/05/31,"FAA24716","posted"
"FAA24715",105,"C22903",5,2011/05/31,"FAA24715","posted"
"FAT12389",105,"C53901",6,2011/06/01,"FAT12389","posted"
"FAA24721",105,"C22657",5,2011/05/31,"FAA24721","posted"
"FAA24720",105,"C22110",5,2011/05/31,"FAA24720","posted"
"FAA24722",105,"C22657",5,2011/05/31,"FAA24722","posted"
"FAT12390",105,"C53901",6,2011/06/01,"FAT12390","posted"
"FAT12453",105,"C53299",6,2011/06/06,"FAT12453","posted"
"FAA24765",105,"C22777",5,2011/05/31,"FAA24765","posted"
"FAA24723",105,"C22657",5,2011/05/31,"FAA24723","posted"
"FAT12683",105,"C53299",6,2011/06/14,"FAT12683","posted"
"FAA24724",105,"C22657",5,2011/05/31,"FAA24724","posted"
"FAA24726",105,"C22150",5,2011/05/31,"FAA24726","posted"
"FAA24725",105,"C22626",5,2011/05/31,"FAA24725","posted"
